name,mz,rt,W03.01,W30.01,W30.02
M117T583,117.0739768,582.5175,23957.71088,12008.236,19211.98788
M117T503,117.1017109,503.139,27927.5107,6116.296,28988.41181
M118T493_1,117.7233531,493.316,5227.612305,2549.415309,4520.653667
M118T75,118.0520482,75.293,25139.595,24007.85061,26096.89495
M118T463,118.0644432,463.3395,1616.049,98762.9671,1795.12
M118T493_2,118.0868498,493.2655,1015872.18,548791.7143,1222778.949
M118T478,118.0863058,478.1,264699.9578,182116.728,243358.7783
M118T524,118.0869813,523.609,776840.5113,257624.9314,412039.9088
M118T587,118.0860442,586.632,246109.0613,234874.0362,152167.9061
M118T912,118.0856607,911.82,98655.24539,49212.57314,45468.56559
M118T431,118.1221493,430.8845,4320.538039,32070.27045,30879.17578
M119T388,119.0346306,388.435,24226.85655,6407.567591,17829.82635
M119T300,119.0346654,300.41,55969.8117,13265.22624,119417.1056
M119T280,119.0345931,280.368,28106.55611,13387.19905,26511.09908
M119T545,119.0485769,544.774,4416.642842,2874.267109,2841.224421
M119T56,119.0479121,56.348,1089.167863,2017.7435,1180.629897
M119T493,119.0893456,493.2655,58407.2977,52624.09932,63326.53875
M119T60,119.0849613,60.1715,410228.7778,658206.5303,346850.0456
M120T663,120.0025401,663.382,1184.213333,339.8809345,1472.4402
M120T389,120.0183936,388.9265,838.4919677,448.1913035,399.6090909
M120T73,120.0439124,73.4775,8711.405004,4063.5896,5634.640294
M120T675,120.0457196,674.661,1103.271538,398.1203885,1091.057507
M120T1347,120.0803102,1347.26,5070.120605,5514.558966,6394.091797
M120T463,120.0804745,462.553,112051.1578,24949.09563,112870.0482
M120T60,120.0881687,60.161,38370.15,63831.52727,27002.781
M120T493,120.0904748,493.386,3516.382286,2708.212247,3114.321833
M120T559,120.1020363,559.0475,982248.0793,86875.95096,1468291.273
M120T591,120.1023593,590.986,3633304.973,514429.8445,2784534.674
M121T874,120.9650417,873.9,9381.653203,7842.937631,11389.00008
M121T1358,121.0278561,1358.105,4226.48,2783.125,4208.099286
M121T1326,121.0278129,1326.145,12694.67234,5240.984211,17203.4827
M121T1299,121.0278728,1299.42,6552.976715,10047.08098,5903.507391
M121T1276,121.0262265,1275.75,5346.64715,4999.687994,4864.623345
M121T319,121.0390833,318.9855,10526.79483,1927.86,9611.986444
M121T521,121.0374848,520.846,1366.44375,1689.97229,746.03
M121T75,121.064496,74.82,134853.0516,86193.14463,95674.341
M121T271,121.0759179,271.305,2675.1096,3446.181217,1646.204667
M121T463,121.0836132,462.549,10156.064,1261.3722,9981.365368
M121T582,121.104069,582.3375,75961.65913,4619.821555,96709.41479
M122T77,122.0265806,76.6045,1039.61,1897.844067,2298.424986
M122T653,122.0709749,653.427,17860.81117,13222.35227,25977.62959
M122T512,122.0807556,511.605,34394.98909,19718.4195,26332.02132
M123T573,122.9235032,573.232,1008.449077,4525.186105,1794.175882
M123T814,122.9833543,813.567,6499.849714,790.4642815,5977.262143
M123T545,123.0434744,544.819,5770.70435,543.1387939,5101.9466
M123T678,123.0548125,678.007,179044.1955,89920.99114,203268.7509
M123T88,123.0531084,88.002,67904.35658,11601.76817,72929.74855
M123T112,123.0547403,111.908,56454.72658,137920.2907,64406.739
M123T812,123.0548112,812.4,45501.10596,12715.80475,57916.144
M123T53,123.1160949,52.671,20066.25914,49246.12855,5418.462077
M124T389_1,123.65626,389.0045,1170.844459,340.6439752,1214.159294
M124T401,124.0222088,400.603,106587.6793,76419.75964,51746.00557
M124T389_2,124.0394578,388.9765,225252.4523,58544.59538,260009.3276
M124T510,124.0389105,509.987,17650.97293,1864.126143,5235.594267
M124T675,124.0367172,675.386,11365.05167,5423.174874,7628.48
M124T73,124.0516421,72.661,1504.018333,22002.70444,1440.967125
M124T89,124.057574,88.989,1730.714091,15596.7076,2925.865385
M125T908,124.9994064,908.411,465405.8532,42955.34707,636190.6402
M125T718,124.9983131,717.665,4306.090319,587.38,1775.76
M125T1301,125.0355931,1301.09,3595.603478,2526.5625,2097.785714
M125T1362,125.0338222,1361.8,2938.917647,2756.917647,3755.092174
M125T1333,125.0356658,1333.335,3097.946667,5111.616875,567.92
M125T389,125.0420798,389.301,16658.21288,4230.74325,16176.72144
M125T652,125.0818425,651.7615,20991.02844,25145.10692,24916.3336
M125T1096,125.1051569,1096.42,2939.798737,2775.517487,2537.60656
M125T54,125.1319816,53.964,15112.19784,29464.91263,7589.2498
M126T533_1,125.6343536,532.676,3897.588706,2140.627857,7367.2014
M126T533_2,126.0224287,532.7105,1834829.737,544457.9996,2319681.42
M126T660,126.0212725,660.137,25456.5495,2888.029444,26862.76267
M126T66,126.021154,65.627,2403.823231,3090.906,2357.697333
M126T298,126.0215496,298.418,13379.07158,3098.571872,16057.66146
M126T354,126.0207411,354.366,2418.16,1308.124129,3644.14812
M126T389,126.043306,389.122,886.1229091,3472.880945,3457.260315
M126T710,126.0543677,710.2265,3890.9524,1861.598333,4304.519
M126T540,126.0516821,540.2985,2937.645455,4636.595378,3129.849857
M126T987,126.0908935,987.374,3644.2608,1143.11217,4559.2938
M127T533,127.0244067,532.8405,43681.60259,11683.93244,51893.44105
M127T728,127.0385148,727.6755,20045.30094,4748.010956,19192.71001
M127T677,127.0383603,676.961,3163.766211,938.1633333,5844.6585
M127T60,127.0375996,60.2625,13049.12308,22592.78472,11491.41575
M127T282,127.038926,281.509,1891.05337,4857.403614,1190.70925
M127T598,127.0319627,597.5785,1988.174526,2167.222813,2839.465576
M127T883,127.038655,882.679,7033.426625,180.1212,6622.996804
M127T583,127.0497471,583.1215,20583.855,12541.22296,14497.45786
M127T52,127.0495834,52.485,13551.3024,18632.9003,7928.4777
M127T317,127.0721157,316.738,8625.331429,2964.76,3585.660211
M127T963,127.097444,963.133,40070.85156,762.1854545,45587.49526
M127T418,127.0984071,417.9055,2118954.889,161025.534,1267190.088
M128T631,128.0004345,630.861,2456.437851,929.6337857,1956.544118
M128T665,128.0085094,665.052,1368.794861,438.1557946,1009.630125
M128T533,128.0175374,532.7105,67048.26526,20097.07972,78215.64316
M128T728,128.0417238,728.452,1286.593368,329.5080123,1130.258182
M128T74,128.0486605,74.4805,4722.9048,6625.5856,3809.97
M128T583,128.0530862,583.43,1126.08,2810.754171,7038.288218
M128T392,128.0812884,391.9095,81115.04221,41997.05341,42453.03814
M128T457,128.0815061,457.101,142065.5109,64225.96739,85373.77124
M128T657,128.0703483,657.208,31074.95653,15371.24438,30759.76819
M128T336,128.0705603,335.546,56737.97143,5780.3656,5331.518333
M128T418,128.1006108,417.9055,74965.90924,51761.14898,51180.32359
M128T456,128.0996566,456.2745,80847.79275,33383.85299,42129.64515
M128T1363,128.1429817,1362.865,6951.817941,5586.778512,6433.142904
M128T1342,128.142047,1342.205,8020.594279,6697.320831,3458.956667
M129T643,128.5560812,643.12,931.203,882.2663574,2250.897514
M129T642,128.9539119,642.403,419106.3563,226069.0072,593892.092
M129T623,128.9528197,622.9805,31139.63738,52359.541,26280.6509
M129T409,128.9845987,409.4235,1456.401818,8245.091723,3165.021917
M129T515,128.985318,515.296,3000.653921,7007.97937,2889.869965
M129T533,129.0203075,532.936,2724.844492,2193.965532,2182.342857
M129T1365,129.054347,1364.925,6925.153931,6433.430588,12891.25676
M129T1303,129.0542365,1303.48,5323.678833,5222.168164,5136.757645
M129T660,129.0657441,659.9775,45304.14022,15308.41567,67864.65514
M129T520,129.0655114,520.455,5351.859944,1505.499231,11252.90947
M130T643,129.9564006,642.5435,3983.50425,2479.440885,6526.292053
M130T53,130.0244213,52.665,3386.938601,6601.9555,2907.663773
M130T544,130.0494073,544.075,52425.23612,9530.259412,46324.8625
M130T687,130.0494984,687.435,121378.7476,32034.61032,160012.254
M130T716,130.0494199,715.558,76997.78267,18000.55641,82625.8985
M130T733,130.0499029,732.949,124928.9379,13521.18424,151773.609
M130T520,130.0495634,520.397,16910.87639,6030.316667,33884.54167
M130T756,130.0494913,755.936,42854.33226,17233.92218,49406.3616
M130T801,130.0477319,800.83,29108.59741,7877.57031,43145.78076
M130T73,130.0647768,72.5785,160787.7206,177878.6393,161717.3067
M130T95,130.06487,95.105,163066.1131,160847.2125,183579.1314
M130T151,130.085328,150.679,11401.42872,4603.329,7237.529833
M130T724,130.0857412,724.091,1917.683,8769.819122,4287.892235
M130T503,130.0974584,502.8305,1206685.394,441914.8164,797149.21
M130T961,130.09718,961.313,123604.7818,27548.55879,118697.2099
M130T481,130.0974614,481.0125,233798.5794,29005.52715,389802.215
M130T468,130.0973356,467.995,73928.95042,71895.98677,126668.544
M130T551,130.0960667,550.8375,3859.1826,89805.05143,88244.09919
M131T642,130.9570447,642.3665,2336.400733,1053.943278,3129.464278
M131T675,131.0157842,675.4245,1927.912765,424.7871668,636.79
M131T733_1,131.0336659,733.062,1733.763063,389.115226,1921.403842
M131T463,131.048426,462.5685,1495.207833,428.9280212,1783.404326
M131T544,131.0524382,543.553,2914.5085,641.801875,6004.437378
M131T520,131.0527327,520.397,1401.449778,480.2896,11912.83163
M131T733_2,131.0526975,732.973,4691.347714,1892.904236,9214.871273
M131T59,131.0586931,59.049,26196.88368,37533.35455,21107.76
M131T689,131.0515253,688.5405,9823.970828,3746.524711,9433.919823
M131T75,131.0601977,75.153,22684,22953.80925,19587.53333
M131T1331,131.0682315,1330.56,5472.808838,13854.0395,6357.12
M131T561,131.080844,561.352,1410.739,956.8405714,2221.464174
M131T664,131.0798529,664.428,3933.934454,2783.665521,3748.017
M131T55,131.0848654,55.3975,26946.57813,8054.173583,27954.62264
M131T502,131.100483,501.5415,32574.56743,15290.29558,101470.8049
M131T80,131.1170115,79.966,31587.56713,29402.41729,27646.22706
M132T72,132.0439803,72.027,5980.405333,17321.06267,8103.973235
M132T74,132.0676463,74.311,11484,14051.7325,7858.982
M132T790,132.0646972,789.809,2465.83656,915.4000092,2620.232778
M132T636,132.0764083,635.785,49066.83711,28331.03684,27527.79333
M132T463,132.0802241,463.319,3395.312053,765.2461885,2721.716813
M132T267,132.1015544,266.6065,33620.85339,3814.6055,27074.2185
M132T475,132.1015582,474.758,38171.18079,5465.523138,31938.85671
M132T497,132.1013201,496.502,27373.44409,4544.347198,26113.737
M133T75_1,132.6662947,75.2455,11610.4,9783.216667,11941.13333
M133T513,133.0314513,512.747,11745.85745,1548.917167,9265.137913
M133T582,133.0601459,581.6705,5241.534353,2069.648282,4255.24
M133T60,133.0644314,60.164,59390.425,26528.0855,50404.448
M133T75_2,133.0770535,75.2755,2699464.433,2537129.896,3030336.688
M133T636,133.0791343,635.863,2319.75708,1436.221629,1281.51
M133T1357,133.085543,1356.535,3837.70381,2087.715333,2701.858824
M133T1310,133.0854543,1309.71,2512.33117,2731.602273,2753.429867
M133T124,133.0847584,124.1795,36677.47895,61553.03488,29705.33652
M133T56,133.1001472,56.3165,27714.16428,59320.33956,28680.38778
M134T635,134.0184533,635.3865,17270.02211,11476.26229,20085.22227
M134T670,134.0165496,669.677,4103.819247,3013.465393,3850.204706
M134T411,134.0263518,411.0115,3292.690924,1339.925368,3642.168
M134T513,134.0346274,513.285,698.7544133,392.3905762,703.6973079
M134T728,134.0441172,727.721,25162.60781,9950.225,40853.22965
M134T706,134.0442678,705.995,1585.7856,224.1316306,1030.459766
M134T744,134.0803731,744.008,2044.088093,978.7887573,2391.8238
M134T695,134.0803575,695.2675,1614.983818,914.9573887,883.1644135
M134T75,134.0792783,75.383,195191.5504,179768.4974,206829.6589
M134T1352,134.0941025,1351.58,2849.483544,2588.322732,2679.913529
M135T409,135.0008645,409.131,2507.8412,1000.831119,1204.78515
M135T472,135.0296637,471.709,6089.546895,1675.533447,4057.905684
M135T638,135.046036,637.539,1005.515112,1028.726074,950.6390909
M135T728,135.0472384,727.721,1717.553888,684.1401245,2104.84575
M135T60,135.0799661,60.1675,89496.55556,161875.0349,83856.15754
M135T67,135.0985748,66.533,38752.19866,4110.906476,3869.8834
M135T53,135.1163859,53.103,16921.17485,46274.37735,11146.75216
M136T301,136.0616988,300.5895,1222213.424,312510.0727,2797376.364
M136T457,136.061636,457.2025,420831.9285,211685.0288,380737.9963
M136T803,136.0615278,802.688,185728.1663,36766.39156,296491.7354
M136T281,136.0618308,280.523,764286.0668,342318.9653,701780.4216
M136T400,136.0616108,399.995,385036.7749,227192.5001,483597.4311
M136T545,136.0751837,544.8935,12328.00493,23880.23431,10343.42811
M136T80,136.0751477,79.983,24815.63,36165.86022,25639.74
M136T109,136.0751497,108.659,18122.75794,38498.82014,17310.85471
M136T60,136.0832298,60.176,4635.298462,11614.75167,4357.2925
M136T259,136.0863527,259.251,16433.21095,12058.7201,18246.206
M136T1357,136.111478,1356.71,4086.8672,4656,4362.560105
M136T1304,136.1114192,1303.8,4208.857524,5259.659968,4898.1624
M136T1331,136.1116674,1330.685,4398.772857,7065.64104,5667.000455
M137T573_1,136.5174191,573.012,597.6436364,226.7773132,1307.1015
M137T388_1,136.6241027,388.173,4912.457278,1772.416941,4916.4488
M137T295_1,136.6233691,295.3945,3445.84,367.1228366,1048.32
M137T790,136.9203996,790.471,697.6520552,75.98853149,506.88675
M137T573_2,136.940002,572.782,249572.0501,36077.9496,340452.6484
M137T1354,137.0242094,1354.29,5196.9024,2319.184136,10202.21778
M137T1317,137.0243558,1317.265,9711.216667,3289.125,5203.668889
M137T388_2,137.0467283,388.2135,1976534.222,327058.9188,1214727.528
M137T295_2,137.0455914,295.358,898376.8089,78607.47806,315186.2393
M137T636,137.0452068,635.783,16006.9855,7236.982727,16278.192
M137T831,137.045307,831.032,50295.08417,7656.304972,81848.91835
M137T457,137.0453736,457.059,211868.4796,16847.8552,189154.7257
M137T301,137.0642754,301.379,113607.2821,16148.2997,60095.4552
M137T281,137.0646042,280.586,43504.59733,20141.1624,44003.01484
M137T376,137.0574966,375.863,2609.8425,1825.331177,6260.946219
M137T72,137.0700471,71.9295,4861.721769,7506.289795,9997.21929
M137T1219,137.0817122,1219.355,3133.165039,3062.238281,4147.173333
M137T52,137.1317158,52.344,22619.76874,28576.74669,18847.13244
M138T573,137.9429771,573.1565,5548.28175,712.2066667,7596.47125
M138T791,137.9817955,791.11,679.1309412,692.065918,782.1445
M138T151,138.0198585,150.653,8797.690828,5485.394467,6197.078538
M138T388,138.0486766,388.3245,99942.94043,18786.90156,58944.20874
M138T564,138.052132,563.5445,15355.77322,4315.415588,14480.2362
M138T517,138.054619,517.2045,35721.52737,15661.80179,40741.26222
M138T295,138.0487357,295.365,44928.30774,4889.6946,17415.60882
M138T580,138.0654021,579.563,1526.38,3899.91715,1433.36
M138T293,138.0649345,292.669,4671.44925,1714.542933,6572.582176
M138T79,138.0657109,79.223,4959.105958,6271.072875,21835.11655
M138T74,138.0904123,74.326,31258.4895,23713.33989,26555.03479
M139T573_1,138.9188449,573.0875,10589.46788,4380.314526,8737.494
M139T573_2,138.938078,573.1565,33153.44012,5959.946647,43554.48
M139T858,138.9784222,857.921,3583.547121,1222.235355,2791.725632
M139T75,139.0385356,75.227,938.3438314,956.9061584,918.6215875
M139T521,139.0497339,521.1765,5913.694125,1740.7392,4425.95
M139T388,139.0495544,387.6225,5863.926706,17097.46821,7459.699975
M139T459,139.0609774,458.651,26320.31819,36884.98294,19292.17233
M139T77,139.0749638,76.793,5473.3,11108.32992,4956.072857
M139T463,139.0967808,463.2045,14373.1869,21323.77349,13472.83162
M139T1366,139.111325,1365.95,3059,5561.029444,4281.363
M139T52,139.147575,52.443,3959.021833,4715.543455,3498.1065
M140T573,139.9411076,572.502,558.7150588,657.6541842,814.32
M140T458,140.0014458,457.748,24830.08879,21824.27652,18297.77955
M140T572,140.046931,572.104,681.6872727,3670.225167,1725.33
M140T493,140.0676981,492.937,15436.01859,4339.50105,16550.59272
M140T724,140.069939,723.824,1562.275714,5694.921513,4340.006714
M140T246,140.0815991,246.181,130511.7884,26112.36169,83582.78513
M140T460,140.0924987,460.2,18587.97812,2967.949925,25755.13252
M140T817,140.0926714,816.986,47660.55595,42901.52385,55327.11822
M141T573_1,140.9164086,573.233,1934.839667,479.8404615,1820.629316
M141T573_2,140.9355067,573.081,1282.349714,637.572581,2127.411
M141T813,140.9939819,813.355,12432.42146,1136.044964,7872.336471
M141T694,141.0110181,693.506,1106.802538,442.6191818,875.3758138
M141T75,141.0538999,74.836,889.7808333,3660.37013,2956.176575
M141T246,141.0850298,246.0195,7784.304643,1370.48,4044.96
M141T542,141.114008,542.4835,2242478.231,1735408.032,2152003.91
M141T617,141.1133271,616.664,503153.7916,256996.8409,519971.0142
M141T656,141.113211,656.462,253019.9341,364146.0499,337510.8101
M141T52,141.1255574,52.3305,4923.664975,3339.548622,4274.236862
M141T55,141.1632989,54.877,3891.861,6665.827745,2738.356857
M142T685,142.0163198,684.946,1885.17041,432.8307884,1494.558105
M142T52,142.0244267,52.481,13535.55463,15914.86914,7307.431
M142T875,142.0259124,875.295,56995.98409,7359.281972,86054.30695
M142T679,142.0316726,679.431,6798.5823,607.898416,5449.11675
M142T657,142.0859166,657.2025,22389.84769,9404.771053,12063.709
M142T546,142.1162066,546.074,143260.4564,180384.2896,141522.2455
M143T791,142.9375426,791.086,3462.332533,3219.235412,3511.759444
M143T540,143.0297726,540.357,6293.106527,3325.66786,5519.6394
M143T533,143.0479445,532.674,3775.927692,926.1333333,5761.244
M143T613,143.0811433,612.674,4490.545091,1978.925741,6205.060714
M143T592,143.0809489,591.79,10533.13746,6352.345304,9592.8825
M143T687,143.0809293,686.845,3325.899727,2138.810216,4808.628067
M143T71,143.106336,70.9775,5922.927478,9817.061066,9646.815905
M143T601,143.1283858,600.506,7116.4575,2505.820916,7788.586176
M144T654,144.0472028,654.083,8014.487091,5455.658833,11630.59722
M144T687,144.0650426,687.0785,20835.4762,6330.195,20708.9217
M144T553,144.065287,552.9535,7579.736,1685.542857,4478.430889
M144T460,144.0649756,460.0105,6674.484176,4655.538152,6078.5792
M144T355,144.0652025,355.179,1986.722241,2254.653918,2328.452109
M144T33,144.0803759,33.153,59284.729,61877.21528,68748.55574
M144T6,144.080479,6.388,29128.92244,0,0
M144T493,144.1012957,493.222,15663.3242,21944.64286,9333.235235
M144T558,144.1014219,558.494,18444.61574,4090.376567,4233.42515
M144T898,144.1011928,897.503,1529.6428,2736.859994,2530.746216
M145T622,144.9268321,622.209,10374.59438,11840.90812,11853.61448
M145T643,144.9840432,642.533,7189.355692,2484.404333,14266.87142
M145T47,144.9805757,47.3025,1642.75488,595.5320501,2058.485842
M145T314,145.0310317,314.1105,2567.68,501.4681091,3267.271286
M145T727,145.0491747,727.353,216341.0738,21647.34267,115121.3313
M145T558,145.0492104,558.494,104205.3936,7315.176385,26745.70521
M145T60,145.0489941,60.169,6312.684,6518.552399,5270.423361
M145T686,145.0667916,686.075,521.5,1421.39562,1046.663333
M145T462,145.0723399,462.401,9002.352783,1341.585663,749.425
M145T74,145.0754585,74.261,4585.5076,7986.841235,7559.68287
M145T56,145.1007362,55.963,9332.744556,15792.01862,8906.340333
M145T463,145.1078556,462.5645,13249.9303,3039.820313,22789.90309
M145T594,145.108108,594.2265,39853.67056,19623.21281,66915.28527
M145T1328,145.1218745,1327.575,3390.819375,5509.063603,5959.81639
M145T1352,145.1216757,1351.585,2448.426667,4335.240762,4602.696966
M145T1371,145.1219632,1371.06,4523.669091,5996.598924,12344.79938
M145T63,145.1216232,63.024,13009.41776,16354.54015,12200.92149
M145T33,145.1217513,33.124,9549.093905,9936.080453,10487.33173
M146T655_1,145.6405288,655.3485,1282.183301,963.8742676,876.8890588
M146T74,146.0263005,73.672,61370.69418,10847.704,32841.31035
M146T409,146.0265605,409.242,46956.30044,12793.39167,48269.09388
M146T995,146.026546,994.934,5535.20383,2481.154495,5498.561198
M146T459,146.0256795,458.679,36619.96229,4361.724231,16269.24963
